shopify_product_id,title,handle,online_store_url,inventory_quantity,inventory_policy,stone_name,stone_handle,stone_benefits,qualite,provenance,current_stone_description,current_stone_description_length,story_text_length,rewrite_class,proposed_stone_description,patrice_copy_decision
10678645522779,Collier en lapis-lazuli d'Afghanistan 4 mm - 45 cm,collier-en-lapis-lazuli-d-afghanistan-4-mm-45-cm,https://milaura.fr/products/collier-en-lapis-lazuli-d-afghanistan-4-mm-45-cm,1,DENY,Lapis-lazuli d'Afghanistan,lapis-lazuli,Clarté et confiance,Qualité AA - Très élevée,,"Les petites perles rondes polies mêlent bleu profond, bleu vif et inclusions dorées de pyrite naturellement irrégulières.",121,521,stone_copy_too_short,"Les petites perles rondes polies mêlent bleu profond, bleu vif et inclusions dorées de pyrite naturellement irrégulières. En lithothérapie, le lapis-lazuli d'Afghanistan est associé à la clarté et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678646309211,Collier en hématite 6 mm - 45 cm,collier-en-hematite-6-mm-45-cm,https://milaura.fr/products/collier-en-hematite-6-mm-45-cm,2,DENY,Hématite,hematite,Ancrage et stabilité,Qualité A - Bonne,,"Les perles rondes polies présentent un gris anthracite métallisé, sombre et très réfléchissant.",95,504,stone_copy_too_short,"Les perles rondes polies présentent un gris anthracite métallisé, sombre et très réfléchissant. En lithothérapie, l'hématite est associée à l'ancrage et à la stabilité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678645883227,Collier en howlite blanche 6 mm - 45 cm,collier-en-howlite-blanche-6-mm-45-cm,https://milaura.fr/products/collier-en-howlite-blanche-6-mm-45-cm,1,DENY,Howlite blanche,howlite,Calme et apaisement,Qualité A - Bonne,,Les perles rondes polies présentent un blanc mat à satiné traversé de fines veines grises irrégulières.,103,500,stone_copy_too_short,"Les perles rondes polies présentent un blanc mat à satiné traversé de fines veines grises irrégulières. En lithothérapie, la howlite blanche est associée au calme et à l'apaisement. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678648996187,Orgonite pyramide Cercle magique en améthyste - 60 mm,orgonite-pyramide-cercle-magique-en-amethyste-60-mm,https://milaura.fr/products/orgonite-pyramide-cercle-magique-en-amethyste-60-mm,1,DENY,Améthyste,amethyste,Calme et protection,Qualité A - Bonne,,"La pyramide transparente associe des éclats d'améthyste violette, une spirale métallique dorée, un médaillon circulaire gravé et une base de feuilles dorées.",157,802,stone_copy_too_short,"L'améthyste incluse dans cette pyramide présente des éclats violets aux contours irréguliers. Leur teinte, leur transparence et la répartition des zones plus claires varient naturellement d'un exemplaire à l'autre. En lithothérapie, l'améthyste est associée au calme et à la protection. La transparence de la pyramide permet d'observer directement les différences propres à chaque fragment.",
10678648701275,Orgonite pyramide Arbre de Vie en améthyste - 60 mm,orgonite-pyramide-arbre-de-vie-en-amethyste-60-mm,https://milaura.fr/products/orgonite-pyramide-arbre-de-vie-en-amethyste-60-mm,1,DENY,Améthyste,amethyste,Calme et clarté,Qualité A - Bonne,,"La pyramide transparente associe des éclats d'améthyste violette, une sphère, une pointe, des feuilles métalliques dorées et un médaillon Arbre de Vie irisé.",157,786,stone_copy_too_short,"L'améthyste incluse dans cette pyramide présente des éclats violets aux contours et aux nuances irréguliers. Leur transparence, la densité du violet et la répartition des zones plus claires varient naturellement d'un exemplaire à l'autre. En lithothérapie, l'améthyste est associée au calme et à la clarté. Les fragments restent visibles à travers la matière transparente de l'orgonite.",
10357429371227,Boucles d'oreilles puces en quartz rose 6 mm,boucles-d-oreilles-puces-en-quartz-rose-6-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-quartz-rose-6-mm,3,DENY,Quartz rose,quartz-rose,Douceur et apaisement,Qualité A - Bonne,,"Chaque perle ronde présente un rose pâle légèrement translucide, avec de fines variations naturelles.",101,492,stone_copy_too_short,"Chaque perle ronde présente un rose pâle légèrement translucide, avec de fines variations naturelles. En lithothérapie, le quartz rose est associé à la douceur et à l'apaisement. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669860192603,Bague ouverte en argent 925 et aigue-marine 7 mm,bague-ouverte-en-argent-925-et-aigue-marine-7-mm,https://milaura.fr/products/bague-ouverte-en-argent-925-et-aigue-marine-7-mm,1,DENY,Aigue-marine,aigue-marine,Calme et expression,Qualité AA - Très élevée,,"La pierre ronde polie présente un bleu pâle translucide légèrement nuageux, serti dans une lunette lisse en argent 925.",119,508,stone_copy_too_short,"L'aigue-marine présente un bleu pâle légèrement nuageux, avec une transparence qui varie selon la pierre. De fins voiles et de petites inclusions peuvent apparaître sous le poli sans former deux exemplaires identiques. En lithothérapie, l'aigue-marine est associée au calme et à l'expression. Sur cette bague, le format rond permet d'observer directement ses nuances claires.",
10357705867611,Distributeur de savon en aventurine verte brute - 100 à 150 mm,distributeur-de-savon-en-aventurine-verte-brute-100-a-150-mm,https://milaura.fr/products/distributeur-de-savon-en-aventurine-verte-brute-100-a-150-mm,2,DENY,Aventurine verte,aventurine-verte,Équilibre et douceur,Qualité A - Bonne,,"Le corps en pierre brute présente un vert gris nuancé, avec une surface minérale volontairement non uniforme.",109,790,stone_copy_too_short,"Le corps en pierre brute présente un vert gris nuancé, avec une surface minérale volontairement non uniforme. En lithothérapie, l'aventurine verte est associée à l'équilibre et à la douceur. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10557518381403,Bracelet Halo doré en aventurine verte 4 mm,bracelet-halo-dore-en-aventurine-verte-4-mm,https://milaura.fr/products/bracelet-halo-dore-en-aventurine-verte-4-mm,2,DENY,Aventurine verte,aventurine-verte,Énergie et élan,Qualité A - Bonne,,"L'aventurine verte présente ici un vert sauge doux, légèrement nuancé et semi-opaque.",85,368,stone_copy_too_short,"L'aventurine verte présente ici un vert sauge doux, légèrement nuancé et semi-opaque. En lithothérapie, l'aventurine verte est associée à l'énergie et à l'élan. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10637459095899,Bracelet doré en aigue-marine naturelle - 16 à 21 cm,bracelet-dore-en-aigue-marine-naturelle-16-a-21-cm,https://milaura.fr/products/bracelet-dore-en-aigue-marine-naturelle-16-a-21-cm,1,DENY,Aigue-marine,aigue-marine,Calme et clarté,Qualité AA - Très élevée,,L'aigue-marine est une variété de béryl aux nuances bleu clair à bleu légèrement vert. Les perles facettées de 3 mm de ce bracelet peuvent varier légèrement en teinte et en transparence.,186,1037,stone_copy_too_short,"L'aigue-marine est une variété de béryl aux nuances bleu clair à bleu légèrement vert. Les perles facettées de 3 mm de ce bracelet peuvent varier légèrement en teinte et en transparence. En lithothérapie, l'aigue-marine est associée au calme et à la clarté.",
10637054738779,Bague ouverte dorée en aigue-marine naturelle - Taille 54,bague-ouverte-doree-en-aigue-marine-naturelle-taille-54,https://milaura.fr/products/bague-ouverte-doree-en-aigue-marine-naturelle-taille-54,1,DENY,Aigue-marine,aigue-marine,Calme et clarté,Qualité A - Bonne,,"L'aigue-marine est une variété de béryl dont les teintes vont du bleu très clair au bleu légèrement vert. La pierre de cette bague est ronde, mesure 6 mm et présente les variations naturelles propres à chaque minéral.",217,731,stone_copy_too_short,"L'aigue-marine est une variété de béryl dont les teintes vont du bleu très clair au bleu légèrement vert. La pierre de cette bague est ronde, mesure 6 mm et présente les variations naturelles propres à chaque minéral. En lithothérapie, l'aigue-marine est associée au calme et à la clarté.",
10359677747547,Pendule 7 chakras hexagonal avec améthyste,pendule-7-chakras-hexagonal-avec-amethyste,https://milaura.fr/products/pendule-7-chakras-hexagonal-avec-amethyste,2,DENY,Améthyste et association 7 chakras,amethyste,"Équilibre, intuition, recentrage",Qualité A - Bonne,,"Un assemblage en bandes violettes, bleues, vertes, jaunes, orange et rouges, terminé par une pointe hexagonale polie.",117,901,stone_copy_too_short,"L'améthyste visible dans ce pendule présente un violet plus ou moins translucide, avec des zones naturellement plus claires. Les autres bandes suivent une progression bleue, verte, jaune, orange et rouge, mais leur composition n'est pas précisée pierre par pierre. En lithothérapie, cet ensemble est associé à l'équilibre, à l'intuition et au recentrage. Seule l'améthyste est donc nommée avec précision sur cette fiche.",
10358876209499,Pendule hexagonal en améthyste du Brésil,pendule-hexagonal-en-amethyste-du-bresil,https://milaura.fr/products/pendule-hexagonal-en-amethyste-du-bresil,3,DENY,Améthyste,amethyste,"Intuition, calme, clarté",Qualité A - Bonne,Brésil,"Une améthyste polie violette à zones laiteuses, dont les nuances et inclusions varient naturellement d'une pièce à l'autre.",123,894,stone_copy_too_short,"Une améthyste polie violette à zones laiteuses, dont les nuances et inclusions varient naturellement d'une pièce à l'autre. En lithothérapie, l'améthyste est associée à l'intuition, au calme et à la clarté. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10358581166427,Pendule égyptien en quartz rose du Brésil,pendule-egyptien-en-quartz-rose-du-bresil,https://milaura.fr/products/pendule-egyptien-en-quartz-rose-du-bresil,3,DENY,Quartz rose,quartz-rose,"Douceur, apaisement, intuition",Qualité A - Bonne,Brésil,"Un quartz rose poli, rose pâle et légèrement translucide, avec des voiles naturels propres à chaque exemplaire.",111,886,stone_copy_too_short,"Un quartz rose poli, rose pâle et légèrement translucide, avec des voiles naturels propres à chaque exemplaire. En lithothérapie, le quartz rose est associé à la douceur, à l'apaisement et à l'intuition. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10357432353115,Boucles d'oreilles puces en quartz rose 10 mm,boucles-d-oreilles-puces-en-quartz-rose-10-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-quartz-rose-10-mm,3,DENY,Quartz rose,quartz-rose,"Douceur, apaisement et affection",Qualité A - Bonne,,"Une pierre rose pâle polie, légèrement translucide, avec des voiles naturels qui varient d'une perle à l'autre.",111,475,stone_copy_too_short,"Le quartz rose présente un rose pâle, légèrement translucide et parcouru de voiles laiteux. La densité de la couleur et la répartition des inclusions varient naturellement d'une perle à l'autre. En lithothérapie, le quartz rose est associé à la douceur, à l'apaisement et à l'affection. Le diamètre de 10 mm rend ces nuances claires faciles à observer.",
10357431796059,Boucles d'oreilles puces en quartz rose 8 mm,boucles-d-oreilles-puces-en-quartz-rose-8-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-quartz-rose-8-mm,4,DENY,Quartz rose,quartz-rose,"Douceur, apaisement et affection",Qualité A - Bonne,,"Une pierre rose pâle polie, légèrement translucide, avec des voiles naturels qui varient d'une perle à l'autre.",111,474,stone_copy_too_short,"Le quartz rose présente une teinte rose pâle, parfois plus laiteuse ou légèrement translucide. Ses voiles internes et l'intensité de sa couleur varient naturellement d'une perle à l'autre. En lithothérapie, le quartz rose est associé à la douceur, à l'apaisement et à l'affection. Le diamètre de 8 mm conserve une lecture nette des nuances de la pierre.",
10357430649179,Boucles d'oreilles puces en cornaline 8 mm,boucles-d-oreilles-puces-en-cornaline-8-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-cornaline-8-mm,4,DENY,Cornaline,cornaline,"Vitalité, élan et confiance",Qualité A - Bonne,,"Une pierre polie orange à rouge, parfois translucide, dont chaque perle conserve ses variations naturelles.",107,467,stone_copy_too_short,"Une pierre polie orange à rouge, parfois translucide, dont chaque perle conserve ses variations naturelles. En lithothérapie, la cornaline est associée à la vitalité, à l'élan et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669957775707,Galet anti-stress en aventurine verte – 45 à 50 mm,pierre-roulee-en-aventurine-verte-galet-45-a-50-mm,https://milaura.fr/products/pierre-roulee-en-aventurine-verte-galet-45-a-50-mm,2,DENY,Aventurine verte,aventurine-verte,Confiance et douceur,Qualité A - Bonne,,"Le galet poli présente un vert moyen nuancé, une forme ovale irrégulière et de petites variations minérales naturelles.",119,767,stone_copy_too_short,"Le galet poli présente un vert moyen nuancé, une forme ovale irrégulière et de petites variations minérales naturelles. En lithothérapie, l'aventurine verte est associée à la confiance et à la douceur. La teinte, les inclusions et le contour peuvent donc différer naturellement d'un galet à l'autre.",
10669418283355,Chapelet en obsidienne noire - Perles de 6 mm,chapelet-en-obsidienne-noire-perles-de-6-mm,https://milaura.fr/products/chapelet-en-obsidienne-noire-perles-de-6-mm,1,DENY,Obsidienne noire,obsidienne-noire,Protection et ancrage,Qualité AA - Très élevée,,L'obsidienne noire présente une surface sombre et brillante. Les perles polies reflètent la lumière sans perdre leur couleur noire profonde.,140,492,stone_copy_too_short,"L'obsidienne noire présente une surface sombre et brillante. Les perles polies reflètent la lumière sans perdre leur couleur noire profonde. En lithothérapie, l'obsidienne noire est associée à la protection et à l'ancrage. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669625344347,Bracelet Halo doré en sodalite 4 mm,bracelet-halo-dore-en-sodalite-4-mm,https://milaura.fr/products/bracelet-halo-dore-en-sodalite-4-mm,2,DENY,Sodalite,sodalite,Expression et confiance,Qualité A - Bonne,,"Les petites perles de sodalite alternent des bleus francs, du gris et de fines zones blanches.",94,640,stone_copy_too_short,"Les petites perles de sodalite alternent des bleus francs, du gris et de fines zones blanches. En lithothérapie, la sodalite est associée à l'expression et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669293568347,Boucles d'oreilles dorées en sodalite - 36 mm,boucles-d-oreilles-dorees-en-sodalite-36-mm,https://milaura.fr/products/boucles-d-oreilles-dorees-en-sodalite-36-mm,2,DENY,Sodalite,sodalite,Expression et confiance,Qualité AB - Standard,,"La sodalite alterne des zones bleu nuit, bleu royal et blanc. La forme cylindrique rend ces variations bien visibles.",117,506,stone_copy_too_short,"La sodalite alterne des zones bleu nuit, bleu royal et blanc. La forme cylindrique rend ces variations bien visibles. En lithothérapie, la sodalite est associée à l'expression et à la confiance. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669294158171,Bracelet doré en sodalite et pierres bleues,bracelet-dore-en-sodalite-et-pierres-bleues,https://milaura.fr/products/bracelet-dore-en-sodalite-et-pierres-bleues,3,DENY,Sodalite,sodalite,Élan et équilibre,Qualité A - Bonne,,"La composition réunit sodalite, lapis-lazuli traité, aigue-marine et cristal de roche dans un dégradé du transparent au bleu profond.",133,510,stone_copy_too_short,"La composition réunit sodalite, lapis-lazuli traité, aigue-marine et cristal de roche dans un dégradé du transparent au bleu profond. En lithothérapie, la sodalite est associée à l'élan et à l'équilibre. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669295272283,Collier doré en sodalite facettée - 38 à 43 cm,collier-dore-en-sodalite-facettee-38-a-43-cm,https://milaura.fr/products/collier-dore-en-sodalite-facettee-38-a-43-cm,2,DENY,Sodalite,sodalite,Clarté et confiance,Qualité A - Bonne,,"Les perles de sodalite présentent des bleus denim et nuit, ponctués de zones plus claires. Les facettes accrochent la lumière sans masquer le dessin minéral.",157,533,stone_copy_too_short,"Les perles de sodalite présentent des bleus denim et nuit, ponctués de zones plus claires. Les facettes accrochent la lumière sans masquer le dessin minéral. En lithothérapie, la sodalite est associée à la clarté et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669625147739,Bracelet Cléa doré en sodalite 8 mm,bracelet-clea-dore-en-sodalite-8-mm,https://milaura.fr/products/bracelet-clea-dore-en-sodalite-8-mm,2,DENY,Sodalite,sodalite,Expression et confiance,Qualité AB - Standard,,La sodalite centrale offre un bleu profond veiné de blanc et de gris dans une forme cylindrique compacte.,105,368,stone_copy_too_short,"La sodalite centrale offre un bleu profond veiné de blanc et de gris dans une forme cylindrique compacte. En lithothérapie, la sodalite est associée à l'expression et à la confiance. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669623476571,Boucles d'oreilles Loa argentées en sodalite 25 mm,boucles-d-oreilles-loa-argentees-en-sodalite-25-mm,https://milaura.fr/products/boucles-d-oreilles-loa-argentees-en-sodalite-25-mm,2,DENY,Sodalite,sodalite,Expression et confiance,Qualité AB - Standard,,"La sodalite associe des bleus profonds à des veines blanches irrégulières, visibles sur chaque anneau de pierre.",112,372,stone_copy_too_short,"La sodalite associe des bleus profonds à des veines blanches irrégulières, visibles sur chaque anneau de pierre. En lithothérapie, la sodalite est associée à l'expression et à la confiance. D'un anneau de pierre à l'autre, l'intensité de la couleur et le dessin minéral peuvent donc varier.",
10669293076827,Bague dorée en sodalite - Taille 54,bague-doree-en-sodalite-taille-54,https://milaura.fr/products/bague-doree-en-sodalite-taille-54,2,DENY,Sodalite,sodalite,Clarté et confiance,Qualité AB - Standard,,La sodalite présente un bleu profond traversé de zones blanches irrégulières. Chaque cabochon possède un dessin minéral différent.,130,484,stone_copy_too_short,"La sodalite présente un bleu profond traversé de zones blanches irrégulières. Chaque cabochon possède un dessin minéral différent. En lithothérapie, la sodalite est associée à la clarté et à la confiance. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669294682459,Bracelet doré en améthyste - 16 à 21 cm,bracelet-dore-en-amethyste-16-a-21-cm,https://milaura.fr/products/bracelet-dore-en-amethyste-16-a-21-cm,1,DENY,Améthyste,amethyste,Calme et sommeil,Qualité AA - Très élevée,,"L'améthyste centrale est translucide, violette et naturellement nuancée de zones plus claires. Sa forme cylindrique reste nette sur le poignet.",143,505,stone_copy_too_short,"L'améthyste centrale présente un violet translucide, nuancé de zones plus claires et de voiles naturels. L'intensité de la couleur et la transparence varient d'une pierre à l'autre. En lithothérapie, l'améthyste est associée au calme et au sommeil. Sa forme cylindrique rend le passage du violet aux zones claires particulièrement visible.",
10669626720603,Bracelet Mira doré en cristal de roche 4 mm,bracelet-mira-dore-en-cristal-de-roche-4-mm,https://milaura.fr/products/bracelet-mira-dore-en-cristal-de-roche-4-mm,1,DENY,Cristal de roche,cristal-de-roche,Clarté et énergie,Qualité A - Bonne,,Le cristal de roche mêle des perles transparentes et des perles crack aux inclusions lumineuses.,96,664,stone_copy_too_short,"Le cristal de roche mêle des perles transparentes et des perles craquelées aux inclusions lumineuses. En lithothérapie, le cristal de roche est associé à la clarté et à l'énergie. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669416186203,Coffret roller visage en jade néphrite,coffret-roller-visage-en-jade-nephrite,https://milaura.fr/products/coffret-roller-visage-en-jade-nephrite,1,DENY,Jade néphrite,jade,Calme et bien-être,Qualité A - Bonne,,"Le jade néphrite présente un vert nuancé, parcouru de marbrures plus claires et plus sombres. Chaque rouleau possède un dessin minéral différent.",145,493,stone_copy_too_short,"Le jade néphrite présente un vert nuancé, parcouru de marbrures plus claires et plus sombres. Chaque rouleau possède un dessin minéral différent. En lithothérapie, le jade néphrite est associé au calme et au bien-être. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669417595227,Bracelet en cyanite bleue - Perles de 6 mm,bracelet-en-cyanite-bleue-perles-de-6-mm,https://milaura.fr/products/bracelet-en-cyanite-bleue-perles-de-6-mm,1,DENY,Cyanite bleue,cyanite-bleue,Intuition et clarté,Qualité A - Bonne,,"La cyanite alterne des bleus clairs, gris bleutés et zones plus soutenues. Ses lignes internes donnent à chaque perle un dessin différent.",138,441,stone_copy_too_short,"La cyanite alterne des bleus clairs, gris bleutés et zones plus soutenues. Ses lignes internes donnent à chaque perle un dessin différent. En lithothérapie, la cyanite bleue est associée à l'intuition et à la clarté. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669623968091,Bracelet Calysta doré en quartz rose et cristal de roche,bracelet-calysta-dore-en-quartz-rose-et-cristal-de-roche,https://milaura.fr/products/bracelet-calysta-dore-en-quartz-rose-et-cristal-de-roche,1,DENY,Quartz rose,quartz-rose,Amour et douceur,Qualité A - Bonne,,"Le quartz rose domine une composition de fragments translucides, complétée par du cristal de roche et du quartz fraise hématoïde.",129,394,stone_copy_too_short,"Le quartz rose domine une composition de fragments translucides, complétée par du cristal de roche et du quartz fraise hématoïde. En lithothérapie, le quartz rose est associé à l'amour et à la douceur. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669774831963,Bracelet Murmure doré en améthyste 4 mm,bracelet-murmure-dore-en-amethyste-4-mm,https://milaura.fr/products/bracelet-murmure-dore-en-amethyste-4-mm,1,DENY,Améthyste,amethyste,Calme et intuition,Qualité A - Bonne,,"Les petites perles d'améthyste montrent un violet translucide nuancé, aligné sur un cordon doré très fin.",105,599,stone_copy_too_short,"Les petites perles d'améthyste montrent un violet translucide nuancé. En lithothérapie, l'améthyste est associée au calme et à l'intuition. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669627375963,Bracelet Mira doré en quartz rose et cristal de roche,bracelet-mira-dore-en-quartz-rose-et-cristal-de-roche,https://milaura.fr/products/bracelet-mira-dore-en-quartz-rose-et-cristal-de-roche,1,DENY,Quartz rose,quartz-rose,Amour et douceur,Qualité A - Bonne,,"Le quartz rose apporte des perles rose pâle, alternées avec la transparence du cristal de roche.",96,635,stone_copy_too_short,"Le quartz rose apporte des perles rose pâle, alternées avec la transparence du cristal de roche. En lithothérapie, le quartz rose est associé à l'amour et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669778305371,Bracelet Rosalia doré en quartz rose et rhodonite 3 mm,bracelet-rosalia-dore-en-quartz-rose-et-rhodonite-3-mm,https://milaura.fr/products/bracelet-rosalia-dore-en-quartz-rose-et-rhodonite-3-mm,1,DENY,Quartz rose,quartz-rose,Amour et douceur,Qualité A - Bonne,,Le quartz rose et la rhodonite composent une ligne de petites perles roses autour d'une fleur centrale plus claire.,115,622,stone_copy_too_short,"Le quartz rose et la rhodonite composent une ligne de petites perles roses autour d'une fleur centrale plus claire. En lithothérapie, le quartz rose est associé à l'amour et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669780074843,Boucles d'oreilles Loa argentées en aventurine verte 25 mm,boucles-d-oreilles-loa-argentees-en-aventurine-verte-25-mm,https://milaura.fr/products/boucles-d-oreilles-loa-argentees-en-aventurine-verte-25-mm,1,DENY,Aventurine verte,aventurine-verte,Confiance et équilibre,Qualité A - Bonne,,"L'aventurine forme deux anneaux polis vert pâle, légèrement nuancés et translucides sur les bords.",98,363,stone_copy_too_short,"L'aventurine forme deux anneaux polis vert pâle, légèrement nuancés et translucides sur les bords. En lithothérapie, l'aventurine verte est associée à la confiance et à l'équilibre. D'un anneau de pierre à l'autre, l'intensité de la couleur et le dessin minéral peuvent donc varier.",
10669781680475,Bracelet Alba doré en jaspe paysage et oeil de tigre,bracelet-alba-dore-en-jaspe-paysage-et-oeil-de-tigre,https://milaura.fr/products/bracelet-alba-dore-en-jaspe-paysage-et-oeil-de-tigre,1,DENY,Jaspe paysage,jaspe,Ancrage et protection,Qualité A - Bonne,,Le jaspe paysage beige et brun alterne avec des perles plus sombres d'œil de tigre aux reflets rubanés.,103,395,stone_copy_too_short,"Le jaspe paysage beige et brun alterne avec des perles plus sombres d'œil de tigre aux reflets rubanés. En lithothérapie, le jaspe paysage est associé à l'ancrage et à la protection. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669785317723,Bracelet Eira doré en améthyste 6 mm,bracelet-eira-dore-en-amethyste-6-mm,https://milaura.fr/products/bracelet-eira-dore-en-amethyste-6-mm,1,DENY,Améthyste,amethyste,Calme et intuition,Qualité A - Bonne,,"Les perles rondes d'améthyste présentent un violet translucide, plus ou moins soutenu selon chaque pierre.",106,368,stone_copy_too_short,"Les perles rondes d'améthyste présentent un violet translucide, plus ou moins soutenu selon chaque pierre. En lithothérapie, l'améthyste est associée au calme et à l'intuition. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669787185499,Bracelet Eira doré en aventurine verte 6 mm,bracelet-eira-dore-en-aventurine-verte-6-mm,https://milaura.fr/products/bracelet-eira-dore-en-aventurine-verte-6-mm,1,DENY,Aventurine verte,aventurine-verte,Confiance et équilibre,Qualité A - Bonne,,"Les perles rondes d'aventurine affichent un vert doux et légèrement nuagé, avec de petites variations naturelles.",113,364,stone_copy_too_short,"Les perles rondes d'aventurine affichent un vert doux et légèrement nuagé, avec de petites variations naturelles. En lithothérapie, l'aventurine verte est associée à la confiance et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669789249883,Bracelet Eira doré en howlite blanche 6 mm,bracelet-eira-dore-en-howlite-blanche-6-mm,https://milaura.fr/products/bracelet-eira-dore-en-howlite-blanche-6-mm,1,DENY,Howlite blanche,howlite,Calme et sommeil,Qualité A - Bonne,,La howlite blanche porte de fines veines grises irrégulières qui distinguent chaque perle ronde.,96,608,stone_copy_too_short,"La howlite blanche porte de fines veines grises irrégulières qui distinguent chaque perle ronde. En lithothérapie, la howlite blanche est associée au calme et au sommeil. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669793509723,Bracelet en améthyste rubanée 6 mm,bracelet-en-amethyste-rubanee-6-mm,https://milaura.fr/products/bracelet-en-amethyste-rubanee-6-mm,3,DENY,Améthyste rubanée,amethyste,Calme et intuition,Qualité A - Bonne,,"Les perles rondes alternent violet, lavande et zones plus claires dans un rubanement naturel irrégulier.",104,401,stone_copy_too_short,"Les perles rondes alternent violet, lavande et zones plus claires dans un rubanement naturel irrégulier. En lithothérapie, l'améthyste rubanée est associée au calme et à l'intuition. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669966754139,Plaque de rechargement zodiaque en sélénite - 100 mm,plaque-de-rechargement-zodiaque-en-selenite-100-mm,https://milaura.fr/products/plaque-de-rechargement-zodiaque-en-selenite-100-mm,1,DENY,Sélénite,selenite,Protection et calme,Qualité A+ - Élevée,,"La plaque ronde montre un blanc translucide strié, avec un motif zodiacal finement gravé sur la face et un dos uni.",115,786,stone_copy_too_short,"La plaque ronde montre un blanc translucide strié, avec un motif zodiacal finement gravé sur la face et un dos uni. En lithothérapie, la sélénite est associée à la protection et au calme. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10669969277275,Arbre minéral en améthyste du Brésil - 150 à 200 mm,arbre-mineral-en-amethyste-du-bresil-150-a-200-mm,https://milaura.fr/products/arbre-mineral-en-amethyste-du-bresil-150-a-200-mm,1,DENY,Améthyste,amethyste,Calme et intuition,Qualité A - Bonne,Brésil,Les éclats d'améthyste présentent des violets clairs à soutenus et des formes naturelles irrégulières réparties sur les branches.,129,778,stone_copy_too_short,"Les éclats d'améthyste présentent des violets clairs à soutenus et des formes naturelles irrégulières réparties sur les branches. En lithothérapie, l'améthyste est associée au calme et à l'intuition. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670433829211,Distributeur de savon en aventurine bleue brute - 100 à 150 mm,distributeur-de-savon-en-aventurine-bleue-brute-100-a-150-mm,https://milaura.fr/products/distributeur-de-savon-en-aventurine-bleue-brute-100-a-150-mm,3,DENY,Aventurine bleue,aventurine-bleue,Clarté et douceur,Qualité A - Bonne,,"Le corps en pierre brute présente un bleu gris irrégulier, avec une surface minérale volontairement non uniforme.",113,790,stone_copy_too_short,"Le corps en pierre brute présente un bleu gris irrégulier, avec une surface minérale volontairement non uniforme. En lithothérapie, l'aventurine bleue est associée à la clarté et à la douceur. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
